title,description,instructions,type,mobile,width,height,url,game_id,iframe_url,embed_code,thumb
Italian Brainrot: Neuro Beasts,"Welcome to the world of Italian Neuro-Animals!
This is a clicker game featuring bizarre creatures generated by neural networks — get ready for chaos, memes, and pizza.

Collect them all! Level up like crazy! And may the Neuro-Pizza be with you","Tap the screen with the character and get neuro-chips
Upgrade in the upgrade menu to earn even faster and collect a full collection of animals
Compete with other players and take the highest positions in the leaderboards",html5,false,800,600,https://html5.gamedistribution.com/08f0d86ec4c04f3a97923c73cd98b753/,08f0d86ec4c04f3a97923c73cd98b753,https://html5.gamedistribution.com/08f0d86ec4c04f3a97923c73cd98b753/,"<iframe src=""https://html5.gamedistribution.com/08f0d86ec4c04f3a97923c73cd98b753/"" width=""800"" height=""600"" scrolling=""none"" frameborder=""0""></iframe>",https://img.gamedistribution.com/08f0d86ec4c04f3a97923c73cd98b753-512x384.jpg
TB Avataria Life Girl,"Hey, how about helping me decorate my house? You need to decorate my home beautifully, buy me nice clothes, and feed me. Let's get started — right now, I have an empty house, and we need to furnish it together. Let's make it look organized and cozy! Before I get too hungry, you must take me to the café to eat, or I might lose my life from hunger!
We also need to earn money. To make money, reach the computer and use the money-making app. You can either buy things or continue earning more money!","*Use the ""WASD"" keys to move.
*Playable on both mobile and PC.
*4 different hairstyles and 4 different outfits are waiting for you.
*2 different ways to earn money.",html5,false,800,600,https://html5.gamedistribution.com/77bfaec8687f461796cc10b56c48527a/,77bfaec8687f461796cc10b56c48527a,https://html5.gamedistribution.com/77bfaec8687f461796cc10b56c48527a/,"<iframe src=""https://html5.gamedistribution.com/77bfaec8687f461796cc10b56c48527a/"" width=""800"" height=""600"" scrolling=""none"" frameborder=""0""></iframe>",https://img.gamedistribution.com/77bfaec8687f461796cc10b56c48527a-512x384.jpg
The White Room 5,The White Room 5 is the fifth sequel of an adventure escape game with a cartoon art style. Find objects that can help you escape the room and use your logic to solve the puzzles. Good luck!,Use the left mouse button to interact with the objects.,html5,false,1128,615,https://html5.gamedistribution.com/d713a7349b1e462a8cd342ec8ce6f4e9/,d713a7349b1e462a8cd342ec8ce6f4e9,https://html5.gamedistribution.com/d713a7349b1e462a8cd342ec8ce6f4e9/,"<iframe src=""https://html5.gamedistribution.com/d713a7349b1e462a8cd342ec8ce6f4e9/"" width=""1128"" height=""615"" scrolling=""none"" frameborder=""0""></iframe>",https://img.gamedistribution.com/d713a7349b1e462a8cd342ec8ce6f4e9-512x512.jpeg
BlowUp ATM," BlowUp ATM – The ultimate heist action game where you become a master thief! Your mission? Plant explosives, blow up ATMs, and grab as much cash as you can before escaping! But beware – the cops are always on high alert!","Find an ATM – Move around the city and locate your target.
 Detonate & collect cash – Watch the money fly and grab as much as possible!
 Avoid the police – Escape before security or the cops catch you! 
 Upgrade your heist gear – Unlock better explosives and faster getaways!",html5,false,800,600,https://html5.gamedistribution.com/99f5ed24317649e4b8ea46745346b160/,99f5ed24317649e4b8ea46745346b160,https://html5.gamedistribution.com/99f5ed24317649e4b8ea46745346b160/,"<iframe src=""https://html5.gamedistribution.com/99f5ed24317649e4b8ea46745346b160/"" width=""800"" height=""600"" scrolling=""none"" frameborder=""0""></iframe>",https://img.gamedistribution.com/99f5ed24317649e4b8ea46745346b160-512x512.jpg
Sudoku Guru - classic sudoku,"Develop your logic and train your brain in ""Sudoku Guru - Classic Sudoku""!
Enjoy Sudoku, solve daily challenges and get trophies for completing tasks.

There are 5 different difficulty levels available to you: easy, medium, difficult, expert and guru. Each level is a unique puzzle.
Track your progress and challenge yourself with the statistics report. This feature adds a competitive element to the game, motivating you to become a real guru.","The goal of Sudoku is to fill the 9x9 playing field (each row, column and 3x3 block) with numbers from 1 to 9. The basic rules of Sudoku are:
- vertical numbers should not be repeated;
- numbers should not be duplicated horizontally;
- a number can appear in a 3x3 square only once.",html5,true,800,600,https://html5.gamedistribution.com/7df27a68c4d54b2b832d3b2500609818/,7df27a68c4d54b2b832d3b2500609818,https://html5.gamedistribution.com/7df27a68c4d54b2b832d3b2500609818/,"<iframe src=""https://html5.gamedistribution.com/7df27a68c4d54b2b832d3b2500609818/"" width=""800"" height=""600"" scrolling=""none"" frameborder=""0""></iframe>",https://img.gamedistribution.com/7df27a68c4d54b2b832d3b2500609818-512x384.jpg
Puzzle Lab,"Tap connected blocks to clear them! If any blocks are left, you will lose life. The game ends when your life reaches 0. You can use placed special bombs by tapping them.",Tap two or more connected blocks to clear them.,html5,false,378,672,https://html5.gamedistribution.com/d02a0e82037d4a52af12cd3be68df7f0/,d02a0e82037d4a52af12cd3be68df7f0,https://html5.gamedistribution.com/d02a0e82037d4a52af12cd3be68df7f0/,"<iframe src=""https://html5.gamedistribution.com/d02a0e82037d4a52af12cd3be68df7f0/"" width=""378"" height=""672"" scrolling=""none"" frameborder=""0""></iframe>",https://img.gamedistribution.com/d02a0e82037d4a52af12cd3be68df7f0-512x384.jpg
Dictator Simulator: 1984,"Make choices as the Supreme Leader of a dystopian state. Maintain control, balance resources, and crush opposition—or be overthrown!","Use the mouse to approve or reject requests from visitors. Each choice affects population, treasury, state power, and living standards. Lose any one — and you fall.
",html5,false,1920,1080,https://html5.gamedistribution.com/ab540eb18a464ba383f062f0ada6b4ea/,ab540eb18a464ba383f062f0ada6b4ea,https://html5.gamedistribution.com/ab540eb18a464ba383f062f0ada6b4ea/,"<iframe src=""https://html5.gamedistribution.com/ab540eb18a464ba383f062f0ada6b4ea/"" width=""1920"" height=""1080"" scrolling=""none"" frameborder=""0""></iframe>",https://img.gamedistribution.com/ab540eb18a464ba383f062f0ada6b4ea-512x384.jpg
Troll The Teacher,"Laugh and prank the teacher in this fun school game!

Have you ever dreamed of playing a prank on your teacher? Now you have a chance! In this game, you will become a student who arranges funny pranks right during the lesson. Use the most unexpected ""tools"", upgrade them and watch the funny reactions of the teacher!","How to play:

Choose a weapon — in your arsenal there are various items for practical jokes: paper airplanes, rotten eggs, darts and others. Each item has its own characteristics, so choose wisely!

Watch the reactions — each of your practical jokes causes funny reactions from the teacher! The more you play him, the more vivid his emotions become — from irritation to real tantrums!",html5,false,800,600,https://html5.gamedistribution.com/f156562b739542b0adeff9343dc6ecb4/,f156562b739542b0adeff9343dc6ecb4,https://html5.gamedistribution.com/f156562b739542b0adeff9343dc6ecb4/,"<iframe src=""https://html5.gamedistribution.com/f156562b739542b0adeff9343dc6ecb4/"" width=""800"" height=""600"" scrolling=""none"" frameborder=""0""></iframe>",https://img.gamedistribution.com/f156562b739542b0adeff9343dc6ecb4-512x512.jpg
Toy Claw Simulator,"Toy Claw Simulator is a fun and addictive arcade game where you take control of a virtual claw machine to collect a wide variety of adorable toys! Carefully aim and time your claw to grab plushies, action figures, and surprise collectibles. Once you've stocked up your toy inventory, head over to the factory to sell them for shiny coins! Use your earnings to run the machine to use the crane to unlock new toys. It's a charming blend of skill, strategy, and rewarding progression!"," Use WASD or Arrow keys to move the crane. Spacebar to grab a toy.
Touch and move your finger to move the crane. Click to red button to grab a toy.",html5,false,1280,720,https://html5.gamedistribution.com/bcf02102a3244268a5ce23c4f7a1e748/,bcf02102a3244268a5ce23c4f7a1e748,https://html5.gamedistribution.com/bcf02102a3244268a5ce23c4f7a1e748/,"<iframe src=""https://html5.gamedistribution.com/bcf02102a3244268a5ce23c4f7a1e748/"" width=""1280"" height=""720"" scrolling=""none"" frameborder=""0""></iframe>",https://img.gamedistribution.com/bcf02102a3244268a5ce23c4f7a1e748-200x120.jpg
Swordsman Adventure,"Swordsman Adventure is a thrilling adventure game where you wield your sword freely on the battlefield to complete a series of missions. In this role-playing game, you control your soldier to attack enemies of different hit points. You get rewards at the end of each mission completed, which you can use to upgrade your attack points or to equip with a new weapon.","Mouse click or tap to play
",html5,false,1280,720,https://html5.gamedistribution.com/c125b7f1b8d64159b9f5d39dfd302dd7/,c125b7f1b8d64159b9f5d39dfd302dd7,https://html5.gamedistribution.com/c125b7f1b8d64159b9f5d39dfd302dd7/,"<iframe src=""https://html5.gamedistribution.com/c125b7f1b8d64159b9f5d39dfd302dd7/"" width=""1280"" height=""720"" scrolling=""none"" frameborder=""0""></iframe>",https://img.gamedistribution.com/c125b7f1b8d64159b9f5d39dfd302dd7-512x384.jpg
Hunting underwater spearfishing,"Hunting underwater spearfishing – a realistic diving adventure!

Dive into underwater exploration as a diver in a wetsuit, hunting with scuba gear. Explore lakes, seas, and oceans, encounter 30+ marine species, and marvel at coral reefs. Freediving, underwater hunting, and treasure searches await! Upgrade harpoons, masks, and tanks, battle predators, and survive hostile depths. Discover new locations and earn rewards to improve with every dive!","PC Controls:  
- Move with WASD, ascend with R, descend with F.  
- Shoot with the left mouse button. Aim carefully and get close to the fish for a precise shot.  

Smartphone Controls:  
- Use on-screen joysticks to move.  
- Tap ""Shoot"" to fire your harpoon.  

Tips:  
- Aim carefully and shoot at the right moment.  
- Upgrade gear like harpoons, masks, and tanks with coins and pearls.  
- Explore, hunt rare fish, and unlock new locations!  ",html5,false,1920,1080,https://html5.gamedistribution.com/96b592a2f5aa4e4fb6299110446e7fe3/,96b592a2f5aa4e4fb6299110446e7fe3,https://html5.gamedistribution.com/96b592a2f5aa4e4fb6299110446e7fe3/,"<iframe src=""https://html5.gamedistribution.com/96b592a2f5aa4e4fb6299110446e7fe3/"" width=""1920"" height=""1080"" scrolling=""none"" frameborder=""0""></iframe>",https://img.gamedistribution.com/96b592a2f5aa4e4fb6299110446e7fe3-512x384.jpg
Single Line Puzzle Drawing,"Sharpen your mind each day with fun single-line drawing puzzles — clever, captivating brain teasers that boost your cognitive skills one stroke at a time. Enjoy a relaxing and rewarding 20-minute mental workout!
Would you like a version tailored for an app store description or marketing banner?","Start Drawing: Tap and drag to draw a line.
One Stroke Only: Complete the entire shape without lifting your finger or retracing any line.
Think Ahead: Plan your path carefully — every line counts!
Complete the Puzzle: Finish the shape in one smooth motion to solve it.
Progress & Challenge: Each level gets trickier — test your logic and pattern skills as you go!",html5,false,800,600,https://html5.gamedistribution.com/e196b48ad92246629c6addc95b0d6a1f/,e196b48ad92246629c6addc95b0d6a1f,https://html5.gamedistribution.com/e196b48ad92246629c6addc95b0d6a1f/,"<iframe src=""https://html5.gamedistribution.com/e196b48ad92246629c6addc95b0d6a1f/"" width=""800"" height=""600"" scrolling=""none"" frameborder=""0""></iframe>",https://img.gamedistribution.com/e196b48ad92246629c6addc95b0d6a1f-512x512.jpg
Resident Evil: Purge Operation,"At the start of each level, players must quickly locate powerful weapons like the shotgun and sniper rifle, crucial for fending off hordes of zombies. Once the eerie alarm sounds, grotesque, ferocious undead flood the area. A single mistake can lead to being swarmed, so precise marksmanship, agile movement, and calm judgment are essential for survival.​","move：W A S D
jump: SPACE
fire: MOUSE 1
aim: MOUSE 2
roll: X
reload: R
interact: F
crouch: C ",html5,false,800,600,https://html5.gamedistribution.com/9fea34d79862473cbc34e06ace62df0f/,9fea34d79862473cbc34e06ace62df0f,https://html5.gamedistribution.com/9fea34d79862473cbc34e06ace62df0f/,"<iframe src=""https://html5.gamedistribution.com/9fea34d79862473cbc34e06ace62df0f/"" width=""800"" height=""600"" scrolling=""none"" frameborder=""0""></iframe>",https://img.gamedistribution.com/9fea34d79862473cbc34e06ace62df0f-512x512.jpg
Tung Tung Sahur Coloring Book,"Unleash your creativity with the Italian Tung Coloring Book, a hilarious and surreal coloring experience inspired by the viral Italian Brainrot meme phenomenon. Featuring absurd characters like Tung Tung Tung Sahur, Tralalero Tralala, and Bombardiro Crocodilo, this coloring book offers a unique blend of humor and art.
Each page presents a bizarre and whimsical scene, inviting you to add your personal touch with colors.",Mouse Click,html5,false,800,600,https://html5.gamedistribution.com/680c41ae1ebf4607b2c921c82b4ba04e/,680c41ae1ebf4607b2c921c82b4ba04e,https://html5.gamedistribution.com/680c41ae1ebf4607b2c921c82b4ba04e/,"<iframe src=""https://html5.gamedistribution.com/680c41ae1ebf4607b2c921c82b4ba04e/"" width=""800"" height=""600"" scrolling=""none"" frameborder=""0""></iframe>",https://img.gamedistribution.com/680c41ae1ebf4607b2c921c82b4ba04e-512x384.jpg
